timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port,malicious
1759293414,any,112,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293414,eth0,110,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293414,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0,1
1759293414,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293414,any,44,ARP,N/A,N/A,172.30.0.23,172.30.0.122,0,0,1
1759293414,any,72,N/A,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::204,0,0,1
1759293414,eth1,70,Ethernet,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::204,0,0,1
1759293414,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759293414,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293414,any,112,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293414,eth0,110,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293414,any,72,N/A,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::204,0,0,1
1759293414,eth2,70,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::204,0,0,1
1759293414,any,72,N/A,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::204,0,0,1
1759293414,eth0,70,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::204,0,0,1
1759293414,any,56,N/A,IPv4,N/A,172.30.0.23,224.0.0.22,0,0,1
1759293414,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0,1
1759293414,eth0,90,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293414,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,1
1759293414,any,92,N/A,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293415,eth1,110,Ethernet,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0,1
1759293415,any,112,N/A,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0,1
1759293415,eth0,71,Ethernet,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355,1
1759293415,any,73,N/A,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355,1
1759293415,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293415,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293415,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293415,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293415,eth2,110,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::179,0,0,1
1759293415,any,112,N/A,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::179,0,0,1
1759293415,eth1,110,Ethernet,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::179,0,0,1
1759293415,eth0,110,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293415,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,1
1759293415,any,112,N/A,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293415,any,109,N/A,N/A,N/A,N/A,N/A,0,0,0
1759293415,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293415,any,44,ARP,N/A,N/A,172.30.0.220,172.30.0.122,0,0,1
1759293415,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0,1
1759293415,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0,1
1759293415,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293415,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293415,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293415,any,112,N/A,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::179,0,0,1
1759293415,eth2,110,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::179,0,0,1
1759293415,any,72,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::204,0,0,1
1759293415,eth0,70,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::204,0,0,1
1759293415,eth1,70,Ethernet,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::204,0,0,1
1759293415,eth0,70,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::204,0,0,1
1759293415,eth1,70,Ethernet,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::204,0,0,1
1759293415,eth2,70,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::204,0,0,1
1759293415,any,72,N/A,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::204,0,0,1
1759293415,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,1
1759293415,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,1
1759293415,any,112,N/A,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::179,0,0,1
1759293415,eth1,110,Ethernet,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::179,0,0,1
1759293416,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293416,any,109,N/A,N/A,N/A,N/A,N/A,0,0,0
1759293416,eth0,90,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0,0
1759293416,eth0,110,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293416,any,112,N/A,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293416,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759293416,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293416,eth0,70,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::204,0,0,1
1759293416,any,72,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::204,0,0,1
1759293416,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,0
1759293416,any,92,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0,0
1759293416,eth0,67,Ethernet,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355,0
1759293416,any,69,N/A,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355,0
1759293416,eth0,356,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,0
1759293416,any,358,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,0
1759293416,eth0,368,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,0
1759293416,any,370,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,0
1759293416,eth1,110,Ethernet,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::179,0,0,0
1759293416,any,112,N/A,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::179,0,0,0
1759293416,any,112,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0,0
1759293416,eth0,110,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0,0
1759293416,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,0
1759293416,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293416,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293416,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293416,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0,0
1759293416,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0,0
1759293417,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,0
1759293417,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,0
1759293417,any,112,N/A,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::179,0,0,0
1759293417,eth1,110,Ethernet,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::179,0,0,0
1759293417,any,112,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0,0
1759293417,eth0,110,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0,0
1759293417,eth1,70,Ethernet,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::204,0,0,0
1759293417,any,72,N/A,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::204,0,0,1
1759293417,eth1,70,Ethernet,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::204,0,0,1
1759293417,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759293417,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293417,any,72,N/A,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::204,0,0,1
1759293417,eth1,70,Ethernet,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::204,0,0,1
1759293417,any,92,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293417,eth0,90,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293417,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293417,eth0,68,Ethernet,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355,1
1759293417,any,70,N/A,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355,1
1759293417,eth0,90,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293417,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0,1
1759293417,any,92,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293417,any,56,N/A,IPv4,N/A,172.30.0.89,224.0.0.22,0,0,1
1759293417,eth0,357,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293417,any,359,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293417,eth0,369,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293417,any,371,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293417,eth0,110,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293417,eth1,110,Ethernet,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0,1
1759293417,any,112,N/A,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0,1
1759293417,eth0,87,Ethernet,IPv6,UDP,fe80::4460:afff:fef8:23,ff02::1:52,5355,5355,1
1759293417,any,89,N/A,IPv6,UDP,fe80::4460:afff:fef8:23,ff02::1:52,5355,5355,1
1759293417,any,112,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293417,eth0,110,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293417,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293417,eth0,356,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293417,any,358,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293417,any,370,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293417,eth0,368,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293417,any,112,N/A,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0,1
1759293417,eth1,110,Ethernet,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0,1
1759293417,any,112,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293417,eth0,110,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293417,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293417,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0,1
1759293417,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293417,any,44,ARP,N/A,N/A,172.30.0.89,172.30.0.122,0,0,1
1759293417,any,112,N/A,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0,1
1759293417,eth1,110,Ethernet,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0,1
1759293417,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293417,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293417,any,112,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293417,eth0,110,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293417,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0,1
1759293417,any,56,N/A,IPv4,N/A,172.30.0.89,224.0.0.22,0,0,1
1759293417,eth0,90,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293417,any,92,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293417,any,72,N/A,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::204,0,0,0
1759293417,any,72,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::204,0,0,0
1759293417,eth0,70,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::204,0,0,0
1759293418,any,112,N/A,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0,1
1759293418,eth1,110,Ethernet,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0,1
1759293418,eth0,70,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::204,0,0,1
1759293418,eth1,70,Ethernet,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::204,0,0,1
1759293418,any,72,N/A,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::204,0,0,1
1759293418,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759293418,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293418,any,72,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::204,0,0,1
1759293418,eth1,70,Ethernet,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::204,0,0,1
1759293418,eth0,70,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::204,0,0,1
1759293418,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293418,any,109,N/A,N/A,N/A,N/A,N/A,0,0,0
1759293419,eth0,90,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293419,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0,1
1759293419,any,92,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293419,any,56,N/A,IPv4,N/A,172.30.0.23,224.0.0.22,0,0,1
1759293419,eth0,90,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293419,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,1
1759293419,any,92,N/A,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293419,eth0,67,Ethernet,IPv4,UDP,172.30.0.23,224.0.0.252,5355,5355,1
1759293419,any,69,N/A,IPv4,UDP,172.30.0.23,224.0.0.252,5355,5355,1
1759293419,eth0,356,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293419,any,358,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293419,eth0,368,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293419,any,370,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293419,eth1,110,Ethernet,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0,1
1759293419,eth0,110,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293419,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293419,eth0,360,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0,1
1759293419,any,362,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293419,eth1,110,Ethernet,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::179,0,0,1
1759293419,eth0,372,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293419,any,374,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293419,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293419,any,44,ARP,N/A,N/A,172.30.0.23,172.30.0.122,0,0,1
1759293419,eth2,110,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::179,0,0,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::179,0,0,1
1759293419,eth1,110,Ethernet,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::179,0,0,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293419,eth0,110,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293419,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,1
1759293419,any,44,ARP,N/A,N/A,172.30.0.220,172.30.0.122,0,0,1
1759293419,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293419,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0,1
1759293419,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0,1
1759293419,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293419,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::179,0,0,1
1759293419,eth1,110,Ethernet,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::179,0,0,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293419,eth0,110,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::179,0,0,1
1759293419,any,56,N/A,IPv4,N/A,172.30.0.23,224.0.0.22,0,0,1
1759293419,eth0,54,Ethernet,IPv4,N/A,172.30.0.23,224.0.0.22,0,0,1
1759293419,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,1
1759293419,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::179,0,0,1
1759293419,eth2,110,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::179,0,0,1
1759293419,any,112,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293419,eth0,110,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::179,0,0,1
1759293419,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293419,any,109,N/A,N/A,N/A,N/A,N/A,0,0,0
1759293420,eth1,70,Ethernet,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::204,0,0,1
1759293420,any,72,N/A,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::204,0,0,1
1759293420,any,72,N/A,IPv6,ICMP,fe80::f4a6:2dff:fed3:69,ff02::204,0,0,1
1759293420,eth0,70,Ethernet,IPv6,ICMP,fe80::dc63:29ff:fe66:35,ff02::204,0,0,1
1759293420,eth1,70,Ethernet,IPv6,ICMP,fe80::4ca7:41ff:fed2:201,ff02::204,0,0,1
1759293420,any,72,N/A,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::204,0,0,1
1759293420,eth2,70,Ethernet,IPv6,ICMP,fe80::90ab:ceff:feef:30,ff02::204,0,0,1
1759293420,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293420,eth0,70,Ethernet,IPv6,ICMP,fe80::c8ab:64ff:fe3c:227,ff02::204,0,0,1
1759293420,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293420,any,109,N/A,N/A,N/A,N/A,N/A,0,0,0
1759293421,eth0,90,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293421,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293421,any,92,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293421,any,92,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293421,eth0,90,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293421,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293421,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293421,eth0,88,Ethernet,IPv6,UDP,fe80::d466:2fff:fe6f:240,ff02::1:52,5355,5355,1
1759293421,eth0,68,Ethernet,IPv4,UDP,172.30.0.163,224.0.0.252,5355,5355,1
1759293421,any,90,N/A,IPv6,UDP,fe80::d466:2fff:fe6f:240,ff02::1:52,5355,5355,1
1759293421,any,359,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293421,eth0,357,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293421,any,371,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293421,eth0,369,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293421,any,113,N/A,N/A,N/A,N/A,N/A,0,0,1
1759293421,eth0,111,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293421,any,112,N/A,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0,1
1759293421,eth1,110,Ethernet,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0,1
1759293421,eth0,110,Ethernet,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293421,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293421,any,112,N/A,IPv6,ICMP,fe80::d466:2fff:fe6f:240,ff02::179,0,0,1
1759293421,any,112,N/A,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0,1
1759293421,eth1,110,Ethernet,IPv6,ICMP,fe80::9cef:c4ff:fe2c:74,ff02::179,0,0,1
1759293421,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0,1
1759293421,any,44,ARP,N/A,N/A,172.30.0.163,172.30.0.122,0,0,1
1759293421,any,92,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293421,any,56,N/A,IPv4,N/A,172.30.0.89,224.0.0.22,0,0,1
1759293421,eth0,90,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293421,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0,1
1759293421,eth0,54,Ethernet,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293421,any,56,N/A,IPv4,N/A,172.30.0.163,224.0.0.22,0,0,1
1759293421,any,89,N/A,IPv6,UDP,fe80::4460:afff:fef8:23,ff02::1:52,5355,5355,1
1759293421,eth0,107,Ethernet,N/A,N/A,N/A,N/A,0,0,0
1759293421,any,109,N/A,N/A,N/A,N/A,N/A,0,0,0
1759293421,eth0,70,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::204,0,0,0
1759293421,any,72,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::204,0,0,0
1759293421,any,72,N/A,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::204,0,0,0
1759293421,eth1,70,Ethernet,IPv6,ICMP,fe80::a824:52ff:fe4f:69,ff02::204,0,0,0
1759293421,any,92,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293421,eth0,87,Ethernet,IPv6,UDP,fe80::4460:afff:fef8:23,ff02::1:52,5355,5355,1
1759293421,eth0,90,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293421,eth0,356,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293421,any,358,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293421,eth0,368,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293421,any,370,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,1
1759293421,any,112,N/A,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0,1
1759293421,eth1,110,Ethernet,IPv6,ICMP,fe80::ccff:bdff:feb5:139,ff02::179,0,0,1
1759293421,any,112,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293421,eth0,110,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293421,eth0,54,Ethernet,IPv4,N/A,172.30.0.89,224.0.0.22,0,0,1
1759293422,eth0,90,Ethernet,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0,0
1759293422,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0,0
1759293422,any,92,N/A,IPv6,ICMP,fe80::5ca9:83ff:fe87:27,ff02::179,0,0,0
1759293422,eth0,87,Ethernet,IPv6,UDP,fe80::5ca9:83ff:fe87:27,ff02::1:52,5355,5355,0
1759293422,any,89,N/A,IPv6,UDP,fe80::5ca9:83ff:fe87:27,ff02::1:52,5355,5355,0
1759293422,eth0,67,Ethernet,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355,0
1759293422,any,69,N/A,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355,0
1759293422,eth0,356,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,0
1759293422,any,358,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,0
1759293422,eth0,368,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67,0
1759293422,any,112,N/A,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293422,eth0,110,Ethernet,IPv6,ICMP,fe80::4460:afff:fef8:23,ff02::179,0,0,1
1759293422,any,44,ARP,N/A,N/A,172.30.0.89,172.30.0.122,0,0,1
